Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-08,0.09591584652662277,0.09634401776848822,0.09591584652662277,0.09591584652662277,7907200
1981-05-11,0.09377499669790268,0.09420316217356144,0.09377499669790268,0.09420316217356144,11939200
1981-05-12,0.09377499669790268,0.09505949884190823,0.09377499669790268,0.09377499669790268,4256000
1981-05-13,0.09334685653448105,0.09463136482249707,0.09334685653448105,0.09377502786949679,4905600
1981-05-14,0.09206236153841019,0.09291869856187009,0.09206236153841019,0.09291869856187009,4928000
1981-05-15,0.09420318156480789,0.09548768969025222,0.09420318156480789,0.09420318156480789,4905600
1981-05-18,0.09591584652662277,0.09677217757629375,0.09591584652662277,0.09591584652662277,4166400
1981-05-19,0.09420318156480789,0.09463135284563283,0.09420318156480789,0.09463135284563283,25424000
1981-05-20,0.09720033407211304,0.09805667642593015,0.09720033407211304,0.09720033407211304,13283200
1981-05-21,0.10276728868484497,0.1031954598514758,0.10276728868484497,0.10276728868484497,32211200
1981-05-22,0.107477106153965,0.10833344823973771,0.107477106153965,0.107477106153965,31427200
1981-05-26,0.10704903304576874,0.1074771930005738,0.10704903304576874,0.1074771930005738,85344000
1981-05-27,0.11304336786270142,0.11347153918001748,0.11304336786270142,0.11304336786270142,149497600
1981-05-28,0.11304336786270142,0.11347153918001748,0.11304336786270142,0.11304336786270142,73987200
1981-05-29,0.11347152292728424,0.11390046026531254,0.11347152292728425,0.11347152292728425,59382400
1981-06-01,0.11347152292728424,0.11390046026531254,0.11347152292728425,0.11347152292728425,51251200
1981-06-02,0.10790529102087021,0.10833346211861064,0.10790529102087021,0.10833346211861064,40432000
1981-06-03,0.10790529102087021,0.10876162178229501,0.10790529102087021,0.10790529102087021,39446400
1981-06-04,0.11004616320133209,0.11047432297444638,0.11004616320133209,0.11004616320133209,56067200
1981-06-05,0.1083335131406784,0.10876167300601415,0.1083335131406784,0.10876167300601415,57680000
1981-06-08,0.10448005050420761,0.10490822203387797,0.10448005050420761,0.10490822203387797,93497600
1981-06-09,0.10662084072828293,0.10704901203310604,0.10662084072828293,0.10662084072828293,119593600
1981-06-10,0.10790529102087021,0.10918979288003546,0.10790529102087021,0.10790529102087021,25222400
1981-06-11,0.11261515319347382,0.1130433243459627,0.1126151531934738,0.1126151531934738,38976000
1981-06-12,0.11133068054914474,0.11175885181462385,0.11133068054914473,0.11175885181462385,25804800
1981-06-15,0.11090254783630371,0.11133071925062644,0.11090254783630371,0.11133071925062644,143763200
1981-06-16,0.10876167565584183,0.10918984696567083,0.10876167565584183,0.10918984696567083,37251200
1981-06-17,0.10704903304576874,0.1074771930005738,0.10704903304576874,0.1074771930005738,27574400
1981-06-18,0.10662084072828293,0.10747717190386756,0.10662084072828293,0.10704901203310604,23049600
1981-06-19,0.10362362116575241,0.10405178085761664,0.10362362116575241,0.10405178085761664,27507200
1981-06-22,0.09976936876773834,0.10019752859241994,0.09976936876773834,0.10019752859241994,10841600
1981-06-23,0.10148203372955322,0.10233913082205766,0.10148203372955322,0.10148203372955322,15030400
1981-06-24,0.0989130288362503,0.0997693713761226,0.0989130288362503,0.0997693713761226,23027200
1981-06-25,0.1010538786649704,0.10148204995572364,0.1010538786649704,0.1010538786649704,24259200
1981-06-26,0.09976936876773834,0.10062569985116192,0.09976936876773834,0.10062569985116192,23788800
1981-06-29,0.09634404629468918,0.09720037759790856,0.09634404629468918,0.09720037759790856,10595200
1981-06-30,0.08906442672014236,0.08949259243923957,0.08906442672014236,0.08949259243923957,35907200
1981-07-01,0.08820808678865433,0.08863625249427545,0.08820808678865433,0.08863625249427545,170464000
1981-07-02,0.08820808678865433,0.08863625249427545,0.08820808678865433,0.08820808678865433,30284800
1981-07-06,0.085210882127285,0.08606721903593635,0.085210882127285,0.08606721903593635,16531200
1981-07-07,0.08606721460819244,0.08692355147278938,0.08606721460819244,0.08606721460819244,15836800
1981-07-08,0.08949258178472519,0.08992151925215021,0.08949258178472519,0.08949258178472519,16620800
1981-07-09,0.08264187723398209,0.08307004283039134,0.08264187723398209,0.08307004283039134,32883200
1981-07-10,0.07621858268976212,0.07664674829302656,0.07621858268976212,0.07664674829302656,55171200
1981-07-13,0.07793200761079788,0.07836017884863561,0.07793200761079788,0.07793200761079788,45740800
1981-07-14,0.08135735988616943,0.08221369669997755,0.08135735988616943,0.08135735988616943,19779200
1981-07-15,0.08349820971488953,0.08392637528858786,0.08349820971488953,0.08349820971488953,10953600
1981-07-16,0.08563902229070663,0.08649535888788329,0.08563902229070663,0.08563902229070663,15232000
1981-07-17,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,19824000
1981-07-20,0.08264187723398209,0.08307004283039134,0.08264187723398209,0.08307004283039134,23654400
1981-07-21,0.08221367746591568,0.08264184863116333,0.08221367746591568,0.08264184863116333,31942400
1981-07-22,0.07750310748815536,0.0783602164572032,0.07750310748815536,0.0783602164572032,22668800
1981-07-23,0.07964468747377396,0.0800728587457262,0.07964468747377396,0.07964468747377396,34451200
1981-07-24,0.08221367746591568,0.08264184863116333,0.08221367746591568,0.08221367746591568,28851200
1981-07-27,0.08563902229070663,0.08606718773078055,0.08563902229070663,0.08563902229070663,17337600
1981-07-28,0.08264187723398209,0.08307004283039134,0.08264187723398209,0.08307004283039134,22848000
1981-07-29,0.08135735988616943,0.08178553115158863,0.08135735988616943,0.08178553115158863,15500800
1981-07-30,0.08435454964637756,0.08521088659997776,0.08435454964637756,0.08435454964637756,9900800
1981-07-31,0.08563902229070663,0.08606718773078055,0.08563902229070663,0.08563902229070663,10953600
1981-08-03,0.08478271961212158,0.0856390565518886,0.08478271961212158,0.0856390565518886,12432000
1981-08-04,0.08606721460819244,0.08649538589900621,0.08606721460819244,0.08606721460819244,31673600
1981-08-05,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,17494400
1981-08-06,0.08649537712335587,0.0869235426536982,0.08649537712335587,0.0869235426536982,10528000
1981-08-07,0.08649537712335587,0.0869235426536982,0.08649537712335587,0.08649537712335587,9206400
1981-08-10,0.08649537712335587,0.08649537712335587,0.08649537712335587,0.08649537712335587,0
1981-08-11,0.08392636477947235,0.0847827015366706,0.08392636477947235,0.0847827015366706,71456000
1981-08-12,0.08221367746591568,0.08264184863116333,0.08221367746591568,0.08264184863116333,26275200
1981-08-13,0.07964468747377396,0.0800728587457262,0.07964468747377396,0.0800728587457262,27484800
1981-08-14,0.0783601775765419,0.07921651432128574,0.0783601775765419,0.07921651432128574,24192000
1981-08-17,0.0757904052734375,0.0766467421281199,0.0757904052734375,0.0766467421281199,18905600
1981-08-18,0.07407771795988083,0.07493405465729909,0.07407771795988083,0.07493405465729909,17001600
1981-08-19,0.07322137802839279,0.07407771468798804,0.07322137802839279,0.07407771468798804,20675200
1981-08-20,0.07407771795988083,0.07450588916710471,0.07407771795988083,0.07407771795988083,17113600
1981-08-21,0.06893972307443619,0.06979606001509331,0.06893972307443619,0.06979606001509331,41910400
1981-08-24,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06508543476599665,23072000
1981-08-25,0.06637071073055267,0.06679887633254764,0.06637071073055267,0.06637071073055267,40700800
1981-08-26,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06551359900587832,33600000
1981-08-27,0.06551359593868256,0.06594253330010824,0.06551359593868256,0.06551359593868256,25916800
1981-08-28,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,38035200
1981-08-31,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,40947200
1981-09-01,0.07322137802839279,0.07364954921670504,0.07322137802839279,0.07322137802839279,37027200
1981-09-02,0.07450590282678604,0.07493406839547896,0.07450590282678604,0.07450590282678604,19376000
1981-09-03,0.07065241783857346,0.07150875503233922,0.07065241783857346,0.07150875503233922,37475200
1981-09-04,0.06979604065418243,0.07022420614722547,0.06979604065418243,0.07022420614722547,15254400
1981-09-08,0.06765519082546234,0.06808336200254694,0.06765519082546234,0.06808336200254694,25446400
1981-09-09,0.06765519082546234,0.06808336200254694,0.06765519082546234,0.06765519082546234,30531200
1981-09-10,0.06808333843946457,0.06851150375133559,0.06808333843946457,0.06808333843946457,34809600
1981-09-11,0.06722702085971832,0.06765518629107733,0.06722702085971832,0.06765518629107733,17539200
1981-09-14,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06551359900587832,27686400
1981-09-15,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06380091160077335,19510400
1981-09-16,0.0620882511138916,0.06251642241076448,0.0620882511138916,0.06251642241076448,19353600
1981-09-17,0.06037558242678642,0.06080375375958864,0.06037558242678642,0.06080375375958864,19376000
1981-09-18,0.060803741216659546,0.06123190674410625,0.060803741216659546,0.060803741216659546,26320000
1981-09-21,0.06123191490769386,0.06166008620925541,0.06123191490769387,0.06123191490769387,49033600
1981-09-22,0.057806532829999924,0.05823469811640169,0.057806532829999924,0.05823469811640169,47420800
1981-09-23,0.056522056460380554,0.057378393218719105,0.05652205646038055,0.057378393218719105,28201600
1981-09-24,0.05609390139579773,0.0565220669962634,0.05609390139579773,0.0565220669962634,18300800
1981-09-25,0.04881426692008972,0.04967060380766162,0.04881426692008972,0.04967060380766162,34608000
1981-09-28,0.04924242943525314,0.049670600710859374,0.04924242943525314,0.04924242943525314,91728000
1981-09-29,0.05181146413087845,0.052239635606417006,0.05181146413087845,0.05181146413087845,94684800
1981-09-30,0.05223960056900978,0.05266776604034216,0.05223960056900978,0.05223960056900978,49996800
1981-10-01,0.05223960056900978,0.05266776604034216,0.05223960056900978,0.05223960056900978,61129600
1981-10-02,0.056522056460380554,0.05695022769806478,0.05652205646038055,0.05652205646038055,45046400
1981-10-05,0.05823472514748573,0.059091061834805836,0.05823472514748573,0.05823472514748573,43097600
1981-10-06,0.057806532829999924,0.05823469811640169,0.057806532829999924,0.05823469811640169,28358400
1981-10-07,0.06123191490769386,0.0620882517937862,0.06123191490769387,0.06123191490769387,38841600
1981-10-08,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06337274610996246,31091200
1981-10-09,0.06380093097686768,0.06465726793558513,0.06380093097686768,0.06380093097686768,54521600
1981-10-12,0.06594253331422806,0.06637070459366365,0.06594253331422806,0.06594253331422806,27350400
1981-10-13,0.06594253331422806,0.0667988701560688,0.06594253331422806,0.06594253331422806,44195200
1981-10-14,0.0620882511138916,0.06251642241076448,0.0620882511138916,0.06251642241076448,30979200
1981-10-15,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06337274610996246,29433600
1981-10-16,0.06251643598079681,0.0629446016535781,0.06251643598079681,0.0629446016535781,36467200
1981-10-19,0.06380093097686768,0.06422910231474202,0.06380093097686768,0.06380093097686768,20585600
1981-10-20,0.06722702085971832,0.06765518629107733,0.06722702085971832,0.06722702085971832,35728000
1981-10-21,0.06722702085971832,0.06765518629107733,0.06722702085971832,0.06722702085971832,76899200
1981-10-22,0.06679889559745789,0.06722706703996917,0.06679889559745789,0.06722706703996917,32278400
1981-10-23,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06551359900587832,27910400
1981-10-26,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,27283200
1981-10-27,0.06637071073055267,0.06722704765157358,0.06637071073055267,0.06637071073055267,85590400
1981-10-28,0.06851155310869217,0.06893972444605516,0.06851155310869217,0.06851155310869217,44172800
1981-10-29,0.06765519082546234,0.06808336200254694,0.06765519082546234,0.06808336200254694,30486400
1981-10-30,0.06851155310869217,0.06893972444605516,0.06851155310869217,0.06851155310869217,52729600
1981-11-02,0.06851155310869217,0.06893972444605516,0.06851155310869217,0.06851155310869217,36915200
1981-11-03,0.06765519082546234,0.06808336200254694,0.06765519082546234,0.06808336200254694,28380800
1981-11-04,0.06594253331422806,0.06637070459366365,0.06594253331422806,0.06637070459366365,23811200
1981-11-05,0.06123191490769386,0.06166008620925541,0.06123191490769387,0.06166008620925541,23363200
1981-11-06,0.06166006624698639,0.06208823169289984,0.06166006624698639,0.06166006624698639,24595200
1981-11-09,0.06251643598079681,0.0629446016535781,0.06251643598079681,0.06251643598079681,20384000
1981-11-10,0.06294459104537964,0.06337276236303216,0.06294459104537964,0.06294459104537964,16755200
1981-11-11,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512,27440000
1981-11-12,0.06679889559745789,0.06722706703996917,0.06679889559745789,0.06679889559745789,39916800
1981-11-13,0.0620882511138916,0.06251642241076448,0.0620882511138916,0.06251642241076448,21011200
1981-11-16,0.06123191490769386,0.06166008620925541,0.06123191490769387,0.06166008620925541,22556800
1981-11-17,0.06251643598079681,0.0629446016535781,0.06251643598079681,0.06251643598079681,35414400
1981-11-18,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512,29142400
1981-11-19,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512,40006400
1981-11-20,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,38102400
1981-11-23,0.0620882511138916,0.06294458799060665,0.0620882511138916,0.06294458799060665,22960000
1981-11-24,0.06166006624698639,0.06208823169289984,0.06166006624698639,0.06208823169289984,22153600
1981-11-25,0.06294459104537964,0.06337276236303216,0.06294459104537964,0.06294459104537964,52550400
1981-11-27,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512,37251200
1981-11-30,0.06380093097686768,0.06422910231474202,0.06380093097686768,0.06422910231474202,23968000
1981-12-01,0.06380093097686768,0.06422910231474202,0.06380093097686768,0.06380093097686768,23385600
1981-12-02,0.0642291009426117,0.06465726655430787,0.0642291009426117,0.0642291009426117,37564800
1981-12-03,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06380091160077335,20428800
1981-12-04,0.06508543342351913,0.06551359900587832,0.06508543342351913,0.06508543342351913,137155200
1981-12-07,0.06551359593868256,0.06594253330010824,0.06551359593868256,0.06551359593868256,59292800
1981-12-08,0.0642291009426117,0.06508543788303517,0.0642291009426117,0.06508543788303517,50624000
1981-12-09,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512,34272000
1981-12-10,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512,37408000
1981-12-11,0.0642291009426117,0.06508543788303517,0.0642291009426117,0.06465726655430787,76092800
1981-12-14,0.0620882511138916,0.06294458799060665,0.0620882511138916,0.06294458799060665,25244800
1981-12-15,0.06380093097686768,0.06422910231474202,0.06380093097686768,0.06380093097686768,31315200
1981-12-16,0.06679889559745789,0.06722706703996917,0.06679889559745789,0.06679889559745789,65452800
1981-12-17,0.07236504554748535,0.07279321676052215,0.07236504554748535,0.07236504554748535,51452800
1981-12-18,0.0783601775765419,0.07878834309039891,0.0783601775765419,0.0783601775765419,71724800
1981-12-21,0.07493405789136887,0.07536222911707213,0.07493405789136887,0.07536222911707213,56403200
1981-12-22,0.07621858268976212,0.07664674829302656,0.07621858268976212,0.07621858268976212,53827200
1981-12-23,0.07450590282678604,0.07493406839547896,0.07450590282678604,0.07493406839547896,28896000
1981-12-24,0.07493405789136887,0.07536222911707213,0.07493405789136887,0.07493405789136887,28918400
1981-12-28,0.07150871306657791,0.07236504404076259,0.07150871306657791,0.07236504404076259,36579200
1981-12-29,0.07279325276613235,0.07364958989874505,0.07279325276613235,0.07279325276613235,24236800
1981-12-30,0.0757904052734375,0.07621857655929397,0.0757904052734375,0.0757904052734375,32188800
1981-12-31,0.0757904052734375,0.07621857655929397,0.0757904052734375,0.0757904052734375,54656000
1982-01-04,0.07536227256059647,0.07579043831609149,0.07536227256059647,0.07579043831609149,71254400
1982-01-05,0.07150871306657791,0.07236504404076259,0.07150871306657791,0.07236504404076259,35840000
1982-01-06,0.07065241783857346,0.07108058357693993,0.07065241783857346,0.07108058357693993,66080000
1982-01-07,0.06508543342351913,0.06594253638738587,0.06508543342351913,0.06594253638738587,70044800
1982-01-08,0.06808333843946457,0.06851150375133559,0.06808333843946457,0.06808333843946457,56604800
1982-01-11,0.06380093097686768,0.06422910231474202,0.06380093097686768,0.06422910231474202,33331200
1982-01-12,0.06166006624698639,0.06208823169289984,0.06166006624698639,0.06208823169289984,59920000
1982-01-13,0.06123191490769386,0.06166008620925541,0.06123191490769387,0.06166008620925541,41753600
1982-01-14,0.0642291009426117,0.06465726655430787,0.0642291009426117,0.0642291009426117,25715200
1982-01-15,0.06851155310869217,0.06936789006638691,0.06851155310869217,0.06851155310869217,46704000
1982-01-18,0.06979604065418243,0.07065237735729803,0.06979604065418243,0.06979604065418243,28000000
1982-01-19,0.06808333843946457,0.06893967478023373,0.06808333843946457,0.06893967478023373,55507200
1982-01-20,0.06936784088611603,0.06979601191991519,0.06936784088611603,0.06936784088611603,25827200
1982-01-21,0.07065241783857346,0.07108058357693993,0.07065241783857346,0.07065241783857346,33331200
1982-01-22,0.0710805207490921,0.07150869182603234,0.0710805207490921,0.0710805207490921,24259200
1982-01-25,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06936788868624919,44710400
1982-01-26,0.06637071073055267,0.06722704765157358,0.06637071073055267,0.06722704765157358,21212800
1982-01-27,0.06679889559745789,0.06765523276544783,0.06679889559745789,0.06679889559745789,31360000
1982-01-28,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,39603200
1982-01-29,0.06979604065418243,0.07022420614722547,0.06979604065418243,0.06979604065418243,53155200
1982-02-01,0.06893972307443619,0.06979606001509331,0.06893972307443619,0.06979606001509331,38528000
1982-02-02,0.06936784088611603,0.07022417723668715,0.06936784088611603,0.06936784088611603,54275200
1982-02-03,0.06936784088611603,0.06979601191991519,0.06936784088611603,0.06936784088611603,31472000
1982-02-04,0.06765519082546234,0.06808336200254694,0.06765519082546234,0.06808336200254694,22041600
1982-02-05,0.06765519082546234,0.06808336200254694,0.06765519082546234,0.06765519082546234,40297600
1982-02-08,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06380091160077335,31696000
1982-02-09,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06337274610996246,57904000
1982-02-10,0.0642291009426117,0.06465726655430787,0.0642291009426117,0.0642291009426117,38796800
1982-02-11,0.06337274610996246,0.06380091160077335,0.06337274610996246,0.06380091160077335,24528000
