Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-12-15,,,,,,,,
2024-12-16,168.08999633789062,175.1999969482422,166.10000610351562,173.1699981689453,13050700.0,0.0,0.0,BA
2024-12-17,173.0399932861328,175.7899932861328,171.7100067138672,173.02999877929688,13557100.0,0.0,0.0,BA
2024-12-18,173.27999877929688,177.94000244140625,171.0,172.6199951171875,15437200.0,0.0,0.0,BA
2024-12-19,175.0,179.5800018310547,173.72000122070312,177.0399932861328,14777100.0,0.0,0.0,BA
2024-12-20,176.86000061035156,182.0,175.30999755859375,177.35000610351562,23233700.0,0.0,0.0,BA
2024-12-21,176.86000061035156,182.0,175.30999755859375,177.35000610351562,23233700.0,,,
2024-12-22,176.86000061035156,182.0,175.30999755859375,177.35000610351562,23233700.0,,,
2024-12-23,178.1199951171875,179.64999389648438,174.2899932861328,177.69000244140625,8486400.0,0.0,0.0,BA
2024-12-24,177.69000244140625,180.9499969482422,177.5,179.33999633789062,4317000.0,0.0,0.0,BA
2024-12-25,177.69000244140625,180.9499969482422,177.5,179.33999633789062,4317000.0,,,
2024-12-26,178.97999572753906,182.57000732421875,178.3300018310547,180.3800048828125,5905700.0,0.0,0.0,BA
2024-12-27,180.00999450683594,181.42999267578125,179.39999389648438,180.72000122070312,6806900.0,0.0,0.0,BA
2024-12-28,180.00999450683594,181.42999267578125,179.39999389648438,180.72000122070312,6806900.0,,,
2024-12-29,180.00999450683594,181.42999267578125,179.39999389648438,180.72000122070312,6806900.0,,,
2024-12-30,173.72000122070312,178.1699981689453,170.14999389648438,176.5500030517578,18082300.0,0.0,0.0,BA
2024-12-31,177.5399932861328,179.35000610351562,175.82000732421875,177.0,9748600.0,0.0,0.0,BA
2025-01-01,177.5399932861328,179.35000610351562,175.82000732421875,177.0,9748600.0,,,
2025-01-02,178.30999755859375,179.19000244140625,169.82000732421875,171.8699951171875,12450000.0,0.0,0.0,BA
2025-01-03,171.39999389648438,173.97999572753906,169.8000030517578,169.89999389648438,10513800.0,0.0,0.0,BA
2025-01-04,171.39999389648438,173.97999572753906,169.8000030517578,169.89999389648438,10513800.0,,,
2025-01-05,171.39999389648438,173.97999572753906,169.8000030517578,169.89999389648438,10513800.0,,,
2025-01-06,173.5,173.94000244140625,170.19000244140625,170.77999877929688,11133400.0,0.0,0.0,BA
2025-01-07,171.1699981689453,175.02000427246094,170.8000030517578,172.50999450683594,7045000.0,0.0,0.0,BA
2025-01-08,171.14999389648438,173.77999877929688,169.61000061035156,171.75999450683594,5108700.0,0.0,0.0,BA
