Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-12-15,,,,,,,,
2024-12-16,45.30409900220493,45.39353475147908,44.87679528798119,45.184852600097656,27330400.0,0.0,0.0,BAC
2024-12-17,44.90660801293939,44.90660801293939,44.34018283832481,44.767486572265625,33054600.0,0.0,0.0,BAC
2024-12-18,44.85692197458963,45.1451042656012,43.07814633241125,43.22720718383789,41771900.0,0.0,0.0,BAC
2024-12-19,43.694259936397714,44.20105999574604,43.03839902918379,43.10795974731445,38583600.0,0.0,0.0,BAC
2024-12-20,42.92908714805382,44.1215625281504,42.82971198842717,43.89300155639648,74222200.0,0.0,0.0,BAC
2024-12-21,42.92908714805382,44.1215625281504,42.82971198842717,43.89300155639648,74222200.0,,,
2024-12-22,42.92908714805382,44.1215625281504,42.82971198842717,43.89300155639648,74222200.0,,,
2024-12-23,43.62470076449564,43.83338292628411,42.51172165340719,43.61476135253906,35374800.0,0.0,0.0,BAC
2024-12-24,43.65450963461468,44.141434658886695,43.65450963461468,44.101688385009766,12054400.0,0.0,0.0,BAC
2024-12-25,43.65450963461468,44.141434658886695,43.65450963461468,44.101688385009766,12054400.0,,,
2024-12-26,43.93275427184455,44.3004366984928,43.833382896995005,44.27062225341797,16077400.0,0.0,0.0,BAC
2024-12-27,43.96256786657449,44.49917858746763,43.78369636268515,44.06193923950195,17972500.0,0.0,0.0,BAC
2024-12-28,43.96256786657449,44.49917858746763,43.78369636268515,44.06193923950195,17972500.0,,,
2024-12-29,43.96256786657449,44.49917858746763,43.78369636268515,44.06193923950195,17972500.0,,,
2024-12-30,43.61476089236449,43.863193117808144,43.27689291413012,43.63463592529297,16109800.0,0.0,0.0,BAC
2024-12-31,43.763820821706815,43.95262794438629,43.43588847145973,43.67438507080078,16110400.0,0.0,0.0,BAC
2025-01-01,43.763820821706815,43.95262794438629,43.43588847145973,43.67438507080078,16110400.0,,,
2025-01-02,43.8631919599757,44.31037071212534,43.52532399065984,44.01225280761719,25610600.0,0.0,0.0,BAC
2025-01-03,44.46936660278191,44.5687379727352,43.87313080151262,44.52899169921875,23455700.0,0.0,0.0,BAC
2025-01-04,44.46936660278191,44.5687379727352,43.87313080151262,44.52899169921875,23455700.0,,,
2025-01-05,44.46936660278191,44.5687379727352,43.87313080151262,44.52899169921875,23455700.0,,,
2025-01-06,44.87679500198956,45.86058823773568,44.81716990592851,45.11529159545898,30518500.0,0.0,0.0,BAC
2025-01-07,45.98976980578418,46.35745220836945,45.36372336180869,45.7910270690918,41111200.0,0.0,0.0,BAC
2025-01-08,45.61215825752655,45.96989747908907,45.40347230647975,45.92021179199219,40246000.0,0.0,0.0,BAC
2025-01-09,45.61215825752655,45.96989747908907,45.40347230647975,45.92021179199219,40246000.0,,,
2025-01-10,45.71152838537254,45.76121407111472,44.45943166710544,44.827110290527344,40741300.0,0.0,0.0,BAC
2025-01-11,45.71152838537254,45.76121407111472,44.45943166710544,44.827110290527344,40741300.0,,,
2025-01-12,45.71152838537254,45.76121407111472,44.45943166710544,44.827110290527344,40741300.0,,,
2025-01-13,44.81717013210911,45.05566672678217,44.40974145057265,44.77742385864258,34353600.0,0.0,0.0,BAC
2025-01-14,45.3140369699701,45.6320299192434,44.94635833314315,45.4929084777832,36379000.0,0.0,0.0,BAC
2025-01-15,46.82450531269127,47.16237329469572,46.5462624301376,46.804630279541016,57154800.0,0.0,0.0,BAC
2025-01-16,46.705258115310514,47.21205818436548,45.532657714685406,46.34751510620117,56339300.0,0.0,0.0,BAC
2025-01-17,46.317705088403976,46.58601234892039,45.79102997930229,46.23820495605469,44486100.0,0.0,0.0,BAC
2025-01-18,46.317705088403976,46.58601234892039,45.79102997930229,46.23820495605469,44486100.0,,,
2025-01-19,46.317705088403976,46.58601234892039,45.79102997930229,46.23820495605469,44486100.0,,,
2025-01-20,46.317705088403976,46.58601234892039,45.79102997930229,46.23820495605469,44486100.0,,,
2025-01-21,46.327639613720685,46.8543185011392,46.248143274026766,46.36738967895508,52089100.0,0.0,0.0,BAC
2025-01-22,46.30776372094358,46.43694953516832,45.47303132040073,45.50284576416016,40296200.0,0.0,0.0,BAC
2025-01-23,45.76121497000898,46.595947395508766,45.76121497000898,46.099082946777344,35324100.0,0.0,0.0,BAC
2025-01-24,45.94008538645481,46.56613563844172,45.86058904774407,46.22826766967773,24655100.0,0.0,0.0,BAC
2025-01-25,45.94008538645481,46.56613563844172,45.86058904774407,46.22826766967773,24655100.0,,,
2025-01-26,45.94008538645481,46.56613563844172,45.86058904774407,46.22826766967773,24655100.0,,,
2025-01-27,46.25807848952744,46.84437867888416,46.08914639992415,46.79469299316406,44260000.0,0.0,0.0,BAC
2025-01-28,46.78475743258864,47.14249664469899,46.417075018081725,46.54626083374024,27156600.0,0.0,0.0,BAC
2025-01-29,46.456825256347656,47.09281113461646,46.34751447274992,46.456825256347656,23681500.0,0.0,0.0,BAC
2025-01-30,46.8145670447987,46.87418835010376,46.10902046634064,46.4270133972168,31199900.0,0.0,0.0,BAC
