,mse,rmse,mae,mape,accuracy_pct,common_dates,direction_accuracy,period,train_size,test_size,train_end_date,test_start_date,test_end_date,figure
0,112.10255683867236,10.587849490745151,10.10667648351524,4.19783536456278,95.80216463543722,5,25.0,1,73,18,2025-02-25,2025-02-26,2025-03-15,
1,25.705013968143827,5.070011239449458,3.8024938923382363,1.5825160269247054,98.41748397307529,5,50.0,2,70,18,2025-02-22,2025-02-23,2025-03-12,
2,6.471718423203742,2.5439572369054755,1.8235897588800527,0.7399302631561072,99.26006973684389,5,50.0,3,67,18,2025-02-19,2025-02-20,2025-03-09,
3,2.346636079901384,1.5318733889918525,1.0870928643742501,0.44352082903639817,99.5564791709636,5,75.0,4,64,18,2025-02-16,2025-02-17,2025-03-06,
4,25.39937767414387,5.039779526342781,4.740850284542683,1.9384009363251433,98.06159906367486,5,50.0,5,61,18,2025-02-13,2025-02-14,2025-03-03,
