,mse,rmse,mae,mape,accuracy_pct,common_dates,direction_accuracy,period,train_size,test_size,train_end_date,test_start_date,test_end_date
0,12.581562141339854,3.5470497799354117,2.2998157273283937,1.1458176606026742,98.85418233939733,3,50.0,1,148,37,2025-06-05,2025-06-06,2025-07-30
1,62.37352622475961,7.897691195834363,6.54756160185201,3.306914822947729,96.69308517705227,4,66.66666666666666,2,136,37,2025-05-19,2025-05-20,2025-07-14
2,6.769103296850439,2.601750045037078,2.406886373919889,1.1914237005405115,98.80857629945949,3,100.0,3,124,37,2025-05-01,2025-05-02,2025-06-25
