,mse,rmse,mae,mape,accuracy_pct,common_dates,direction_accuracy,period,train_size,test_size,train_end_date,test_start_date,test_end_date
0,69.63827131083237,8.344954841749137,7.065643310546885,3.2750201694435073,96.72497983055649,3,0.0,1,148,37,2025-06-05,2025-06-06,2025-07-30
1,3.7401654474669694,1.9339507355325702,1.6027221679687358,0.7977764051499483,99.20222359485005,4,66.66666666666666,2,136,37,2025-05-19,2025-05-20,2025-07-14
2,4.669861873068538,2.160986319500551,1.364089965820322,0.7147064918112574,99.28529350818874,3,100.0,3,124,37,2025-05-01,2025-05-02,2025-06-25
