,mse,rmse,mae,mape,accuracy_pct,common_dates,direction_accuracy,period,train_size,test_size,train_end_date,test_start_date,test_end_date,figure
0,41.762866549380064,6.462419558445587,5.09876708984375,2.130882322313833,97.86911767768616,5,50.0,1,73,18,2025-02-25,2025-02-26,2025-03-15,
1,98.64197301957742,9.931866542577856,7.008489990234375,2.924608963261217,97.07539103673878,5,50.0,2,70,18,2025-02-22,2025-02-23,2025-03-12,
2,6.077480549644669,2.4652546622295777,1.9086730957031193,0.7767815250252621,99.22321847497474,5,25.0,3,67,18,2025-02-19,2025-02-20,2025-03-09,
3,8.631036905106157,2.9378626423143333,2.2317077636718805,0.9095831979632035,99.0904168020368,5,50.0,4,64,18,2025-02-16,2025-02-17,2025-03-06,
4,17.638838898902613,4.199861771404223,3.766293334960926,1.5399718589170701,98.46002814108293,5,50.0,5,61,18,2025-02-13,2025-02-14,2025-03-03,
