,mse,rmse,mae,mape,accuracy_pct,common_dates,direction_accuracy,period,train_size,test_size,train_end_date,test_start_date,test_end_date
0,4.3902367152799755,2.0952891722337457,2.0007345659653595,0.9903737448934977,99.0096262551065,3,50.0,1,148,37,2025-06-05,2025-06-06,2025-07-30
1,37.585808547696104,6.1307265921500775,5.29574578879793,2.6397792146712415,97.36022078532876,4,0.0,2,136,37,2025-05-19,2025-05-20,2025-07-14
2,19.008863084889104,4.359915490567346,3.5332271362798053,1.7578055629269114,98.2421944370731,3,0.0,3,124,37,2025-05-01,2025-05-02,2025-06-25
