,mse,rmse,mae,mape,accuracy_pct,common_dates,direction_accuracy,period,train_size,test_size,train_end_date,test_start_date,test_end_date
0,6.705521483828023,2.5895021691105073,2.0235341389974053,0.9378784237979266,99.06212157620207,3,50.0,1,148,37,2025-06-05,2025-06-06,2025-07-30
1,47.47176849836229,6.889975943235382,5.491527557373033,2.7435899324306443,97.25641006756936,4,33.33333333333333,2,136,37,2025-05-19,2025-05-20,2025-07-14
2,50.57768828499429,7.111799229800733,6.655619303385407,3.5698364622108034,96.4301635377892,3,50.0,3,124,37,2025-05-01,2025-05-02,2025-06-25
